Country Name,Country Code,Series Name,Series Code,2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Armenia,ARM,Voice and Accountability: Estimate,VA.EST,-0.562132000923157,-0.536273837089539,-0.579092621803284,-0.560670435428619,-0.130965158343315,0.0547882094979286,0.0473478920757771,0.0541607961058617,0.0903258174657822,0.0767075568437576
Armenia,ARM,Regulatory Quality: Estimate,RQ.EST,0.15851990878582,0.189176842570305,0.20515838265419,0.228397324681282,0.350590288639069,0.242604270577431,0.238748028874397,0.131828442215919,-0.0190788023173809,0.047635018825531
Aruba,ABW,Control of Corruption: Estimate,CC.EST,1.01400101184845,1.24830114841461,1.23269331455231,1.23961400985718,1.20740139484406,1.17443084716797,1.1988273859024,0.800938904285431,0.756486594676971,0.709075331687927
Aruba,ABW,Government Effectiveness: Estimate,GE.EST,0.887494266033173,0.847599267959595,0.852905750274658,0.875969707965851,1.01341271400452,0.987693905830383,1.07495975494385,1.08387625217438,1.10521340370178,0.795440852642059
Aruba,ABW,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.16456782817841,1.21023952960968,1.26075851917267,1.31384599208832,1.33750987052917,1.33580732345581,1.3715912103653,1.43172669410706,1.48307979106903,1.43252456188202
Aruba,ABW,Rule of Law: Estimate,RL.EST,1.0364248752594,1.22713792324066,1.2266480922699,1.29584264755249,1.25965404510498,1.22834599018097,1.27059960365295,1.24666583538055,1.27802610397339,1.27020680904388
Aruba,ABW,Voice and Accountability: Estimate,VA.EST,1.27683234214783,1.27399480342865,1.27949273586273,1.29565441608429,1.28282356262207,1.2625652551651,1.28185057640076,1.01815533638,1.01316380500793,1.0191752910614
Aruba,ABW,Regulatory Quality: Estimate,RQ.EST,1.24536085128784,1.35814249515533,1.33574497699738,1.18148112297058,0.846328258514404,0.846234202384949,0.914808511734009,0.93955534696579,0.967042565345764,0.946606338024139
Australia,AUS,Control of Corruption: Estimate,CC.EST,1.84927213191986,1.84130811691284,1.77225196361542,1.75297474861145,1.7674548625946,1.78807365894318,1.63298058509827,1.70738875865936,1.76436710357666,1.78120493888855
Australia,AUS,Government Effectiveness: Estimate,GE.EST,1.60089492797852,1.53325247764587,1.53218841552734,1.49838602542877,1.55598998069763,1.53869080543518,1.57335329055786,1.47172200679779,1.52843272686005,1.58987963199615
Australia,AUS,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.03219199180603,0.873180687427521,1.0334244966507,0.87606406211853,0.971185445785522,0.917978942394257,0.862161874771118,0.83507913351059,0.983715951442719,0.91705721616745
Australia,AUS,Rule of Law: Estimate,RL.EST,1.91863083839417,1.79032063484192,1.7166656255722,1.64595770835876,1.67466557025909,1.69461703300476,1.61500358581543,1.63855969905853,1.5088187456131,1.52318394184113
Australia,AUS,Voice and Accountability: Estimate,VA.EST,1.36167418956757,1.35573124885559,1.35410094261169,1.37863683700562,1.39378583431244,1.27036511898041,1.29898488521576,1.35812592506409,1.32390677928925,1.50660192966461
Australia,AUS,Regulatory Quality: Estimate,RQ.EST,1.85737347602844,1.77741026878357,1.88573145866394,1.92300236225128,1.89657723903656,1.86464607715607,1.81394696235657,1.83118271827698,1.89489328861237,1.94220554828644
Austria,AUT,Control of Corruption: Estimate,CC.EST,1.46650183200836,1.47204375267029,1.49688053131104,1.50082015991211,1.56858718395233,1.52132439613342,1.47770941257477,1.24272727966309,1.25858676433563,1.1336532831192
Austria,AUT,Government Effectiveness: Estimate,GE.EST,1.5529956817627,1.4509791135788,1.47481060028076,1.46775150299072,1.45611667633057,1.49212622642517,1.60586321353912,1.52829468250275,1.46492278575897,1.32668149471283
Austria,AUT,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.27070045471191,1.12933051586151,0.8921759724617,1.02962481975555,0.884860396385193,0.892189025878906,0.887600898742676,0.899554431438446,0.648710012435913,0.727989196777344
Austria,AUT,Rule of Law: Estimate,RL.EST,1.93843615055084,1.81477534770966,1.76146185398102,1.8003545999527,1.85348308086395,1.86229813098907,1.77060890197754,1.75175452232361,1.70427322387695,1.74656546115875
Austria,AUT,Voice and Accountability: Estimate,VA.EST,1.39129602909088,1.38369190692902,1.33784782886505,1.38622164726257,1.39954924583435,1.33715832233429,1.39462888240814,1.38638341426849,1.41365766525269,1.41124832630157
Austria,AUT,Regulatory Quality: Estimate,RQ.EST,1.48217010498047,1.3904470205307,1.42889010906219,1.42786145210266,1.5240364074707,1.44640731811523,1.39522731304169,1.34041571617126,1.28319978713989,1.36136972904205
Azerbaijan,AZE,Control of Corruption: Estimate,CC.EST,-1.02282762527466,-0.952573180198669,-0.852637350559235,-0.906532645225525,-0.853233695030212,-0.849681973457336,-1.07807588577271,-0.847890377044678,-1.04090738296509,-1.19547140598297
Azerbaijan,AZE,Government Effectiveness: Estimate,GE.EST,-0.313590198755264,-0.258792459964752,-0.159376382827759,-0.171380609273911,-0.145130529999733,-0.128162756562233,-0.15526370704174,0.213475212454796,-0.0412070974707603,-0.0326422192156315
Azerbaijan,AZE,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.559909522533417,-0.733916640281677,-0.808908820152283,-0.751901030540466,-0.711399376392365,-0.693411469459534,-0.852253794670105,-0.837823569774628,-0.922807276248932,-0.730753898620605
Azerbaijan,AZE,Rule of Law: Estimate,RL.EST,-0.697012007236481,-0.716544568538666,-0.539356291294098,-0.58492249250412,-0.619800806045532,-0.610428035259247,-0.729642748832703,-0.606765031814575,-0.625552177429199,-0.566586077213287
Azerbaijan,AZE,Voice and Accountability: Estimate,VA.EST,-1.47932517528534,-1.55243062973022,-1.56092178821564,-1.563645362854,-1.50814247131348,-1.52860414981842,-1.54086601734161,-1.52737867832184,-1.44162666797638,-1.41153395175934
Azerbaijan,AZE,Regulatory Quality: Estimate,RQ.EST,-0.26849365234375,-0.37079980969429,-0.395615547895432,-0.372420430183411,-0.314388334751129,-0.223895654082298,-0.336040139198303,-0.0650539621710777,-0.103344202041626,-0.108809567987919
"Bahamas, The",BHS,Control of Corruption: Estimate,CC.EST,1.3085024356842,1.0972603559494,1.06714582443237,1.13497257232666,1.09605658054352,1.10229861736298,1.10628712177277,1.15235579013824,1.25644886493683,1.26691007614136
"Bahamas, The",BHS,Government Effectiveness: Estimate,GE.EST,0.72524631023407,0.679315686225891,0.682434141635895,0.539764046669006,0.500043928623199,0.445073813199997,0.405258923768997,0.419790893793106,0.423950403928757,0.270353257656097
"Bahamas, The",BHS,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.956470131874084,0.89498245716095,0.959943354129791,0.976762533187866,0.847745537757874,0.801568567752838,0.830306887626648,0.850968539714813,0.881239235401154,1.00856232643127
"Bahamas, The",BHS,Rule of Law: Estimate,RL.EST,0.663780391216278,0.568194627761841,0.233021557331085,0.162333726882935,0.0689744353294373,0.045315820723772,0.0210983492434025,0.0706651136279106,0.134540364146233,0.179566532373428
"Bahamas, The",BHS,Voice and Accountability: Estimate,VA.EST,1.04737889766693,0.95133250951767,0.851394236087799,0.849030554294586,0.773586869239807,0.904160439968109,0.913996696472168,0.903309464454651,0.872308373451233,0.860349118709564
"Bahamas, The",BHS,Regulatory Quality: Estimate,RQ.EST,0.169124856591225,0.14747129380703,0.244631111621857,0.106517657637596,0.16780361533165,-0.0573959499597549,0.00136615370865911,0.0616125762462616,-0.146485969424248,0.00718375248834491
Bahrain,BHR,Control of Corruption: Estimate,CC.EST,0.273115307092667,0.106954351067543,-0.0475358664989471,-0.171065330505371,-0.176260635256767,-0.0380566231906414,-0.0929783880710602,0.144483089447021,0.139520317316055,0.177784815430641
Bahrain,BHR,Government Effectiveness: Estimate,GE.EST,0.543822586536407,0.509945571422577,0.273154228925705,0.136660650372505,0.119608148932457,0.245226383209229,0.390440106391907,0.68239825963974,0.639720022678375,0.697198748588562
Bahrain,BHR,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.907474875450134,-1.06826269626617,-0.792700231075287,-0.958746254444122,-0.846294164657593,-0.626829981803894,-0.610104620456696,-0.524761199951172,-0.362905442714691,-0.373967587947845
Bahrain,BHR,Rule of Law: Estimate,RL.EST,0.413116037845612,0.400280714035034,0.430527567863464,0.419615566730499,0.384083539247513,0.464022487401962,0.454586416482925,0.441515982151031,0.43830931186676,0.468770444393158
Bahrain,BHR,Voice and Accountability: Estimate,VA.EST,-1.31115794181824,-1.31299293041229,-1.37177956104279,-1.38719844818115,-1.41809022426605,-1.42857217788696,-1.45315587520599,-1.49873185157776,-1.41840970516205,-1.37783300876617
Bahrain,BHR,Regulatory Quality: Estimate,RQ.EST,0.704518795013428,0.804019331932068,0.595875561237335,0.401158452033997,0.40541660785675,0.471980392932892,0.614857494831085,0.836070001125336,0.970633506774902,1.07798528671265
Bangladesh,BGD,Control of Corruption: Estimate,CC.EST,-0.892609238624573,-0.844677090644836,-0.88751894235611,-0.858602941036224,-0.926822602748871,-1.017209649086,-1.00371217727661,-0.986505091190338,-1.07575178146362,-1.12086641788483
Bangladesh,BGD,Government Effectiveness: Estimate,GE.EST,-0.775071203708649,-0.752009570598602,-0.705847561359406,-0.752013146877289,-0.762283682823181,-0.753539621829987,-0.779491305351257,-0.653351545333862,-0.763355314731598,-0.697334110736847
Bangladesh,BGD,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.895563185214996,-1.20977377891541,-1.25973296165466,-1.25362718105316,-0.985569059848785,-0.928628742694855,-0.915816903114319,-1.03688275814056,-1.046462059021,-0.908656716346741
Bangladesh,BGD,Rule of Law: Estimate,RL.EST,-0.782356798648834,-0.769605338573456,-0.669500529766083,-0.679660320281982,-0.649216711521149,-0.643474996089935,-0.565531194210052,-0.62569397687912,-0.601690113544464,-0.502657234668732
Bangladesh,BGD,Voice and Accountability: Estimate,VA.EST,-0.474044501781464,-0.512201607227325,-0.584256231784821,-0.615438640117645,-0.742033064365387,-0.741862595081329,-0.769459009170532,-0.774502336978912,-0.753301620483398,-0.753886342048645
Bangladesh,BGD,Regulatory Quality: Estimate,RQ.EST,-0.95516049861908,-0.92024040222168,-0.811327993869781,-0.82475745677948,-0.849186778068542,-0.937222182750702,-0.906213521957397,-0.84635329246521,-0.927658915519714,-0.914152979850769
Barbados,BRB,Control of Corruption: Estimate,CC.EST,1.1330578327179,1.44772136211395,1.21354794502258,1.37613606452942,1.37170553207397,1.15904092788696,1.19359374046326,1.21314442157745,1.28473830223083,1.34458589553833
Barbados,BRB,Government Effectiveness: Estimate,GE.EST,1.19927227497101,0.98906546831131,1.04390239715576,0.80010575056076,0.385260552167892,0.591981410980225,0.443785101175308,0.497877299785614,0.428394287824631,0.380443245172501
Barbados,BRB,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.2779198884964,1.11682772636414,0.960008144378662,0.952525317668915,0.900694906711578,1.03293108940125,1.12065994739532,1.11857044696808,1.14464545249939,1.18712854385376
Barbados,BRB,Rule of Law: Estimate,RL.EST,1.07996773719788,1.06278419494629,0.763291597366333,0.625477015972137,0.363294839859009,0.323312878608704,0.294381260871887,0.341287851333618,0.359412461519241,0.414195388555527
Barbados,BRB,Voice and Accountability: Estimate,VA.EST,1.14508330821991,1.09657406806946,1.08573019504547,1.1136167049408,1.10240888595581,1.10105216503143,1.1250011920929,1.12140023708344,1.13302564620972,1.16219222545624
Barbados,BRB,Regulatory Quality: Estimate,RQ.EST,0.335401326417923,0.549227178096771,0.468561351299286,0.479722231626511,0.531776666641235,0.39874941110611,0.467795848846436,0.550468504428864,0.476500302553177,0.503107726573944
Belarus,BLR,Control of Corruption: Estimate,CC.EST,-0.234991431236267,-0.315615206956863,-0.223861917853355,-0.241236239671707,-0.155491337180138,0.00689655169844627,-0.134194105863571,-0.25852045416832,-0.579731464385986,-0.665028035640717
Belarus,BLR,Government Effectiveness: Estimate,GE.EST,-0.490350842475891,-0.489229083061218,-0.513944447040558,-0.357744187116623,-0.297942787408829,-0.174483388662338,-0.829658210277557,-0.804153621196747,-0.851723372936249,-0.991465747356415
Belarus,BLR,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.179782152175903,0.110905699431896,0.135706260800362,-0.0572087056934834,0.353592693805695,0.344978094100952,-0.887615978717804,-0.754245579242706,-0.802096605300903,-0.729365646839142
Belarus,BLR,Rule of Law: Estimate,RL.EST,-0.815213024616241,-0.879217445850372,-0.767325043678284,-0.881673812866211,-0.893020570278168,-0.859413027763367,-1.08517408370972,-1.1214325428009,-1.22100031375885,-1.25094270706177
Belarus,BLR,Voice and Accountability: Estimate,VA.EST,-1.44301652908325,-1.46515250205994,-1.33933472633362,-1.35611796379089,-1.36333072185516,-1.40739989280701,-1.45295298099518,-1.58049023151398,-1.62772846221924,-1.66739654541016
Belarus,BLR,Regulatory Quality: Estimate,RQ.EST,-1.09945023059845,-1.16640019416809,-1.09083259105682,-0.85944265127182,-0.815192759037018,-0.673096418380737,-0.799875795841217,-0.928987920284271,-1.33121407032013,-1.41953349113464
Belgium,BEL,Control of Corruption: Estimate,CC.EST,1.51272034645081,1.47445356845856,1.53124380111694,1.40419495105743,1.42957329750061,1.44879794120789,1.44580173492432,1.45520210266113,1.49497354030609,1.3368444442749
Belgium,BEL,Government Effectiveness: Estimate,GE.EST,1.51735270023346,1.52944529056549,1.39763832092285,1.24078404903412,1.22463178634644,1.11331832408905,1.07823526859283,1.08557260036469,1.22718644142151,1.03702199459076
Belgium,BEL,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.701269447803497,0.577092111110687,0.429606109857559,0.41760727763176,0.393769443035126,0.458395332098007,0.521078526973724,0.662682592868805,0.581981599330902,0.403853088617325
Belgium,BEL,Rule of Law: Estimate,RL.EST,1.54851686954498,1.45622563362122,1.39380347728729,1.32062590122223,1.33859252929688,1.3361576795578,1.32759404182434,1.29177582263947,1.34823083877563,1.29537487030029
Belgium,BEL,Voice and Accountability: Estimate,VA.EST,1.36629962921143,1.38754844665527,1.37725067138672,1.33863842487335,1.33044385910034,1.30838358402252,1.27814042568207,1.27089965343475,1.29709255695343,1.32572901248932
